,Aspects,SentimentScore
0,series,0.35810000000000003
1,nation,0.12765
2,strategy,0.35594000000000003
3,-the,-0.18076666666666666
4,game,0.19843200000000003
5,bonus,0.0
6,civilization,0.13684000000000002
7,time,0.24168571428571428
