,Aspects,SentimentScore
0,community,0.251235
1,gunplay,0.28625000000000006
2,server,0.17519411764705883
3,team,-0.04857142857142858
4,shooter,0.1456230769230769
5,hack,0.0
6,fun,0.3175875
7,game,0.3375654205607476
