,Aspects,SentimentScore
0,style,0.09057333333333334
1,bug,-0.014567237163814178
2,time,0.03150372960372964
3,combat,0.16490914285714284
4,game,0.18975597667638594
5,rpgs,0.15492941176470595
6,wasteland,0.07627414965986397
7,rpg,0.17737763157894718
