,Aspects,SentimentScore
0,game,0.15811003562945353
1,difficulty,-0.017042750929368
2,crpg,0.2761036407766979
3,bug,-0.0017220370370370352
4,screen,-0.019148768472906398
5,crpgs,0.158734065934066
6,sin,0.3044994923857858
7,quest,0.011664852941176477
