,Aspects,SentimentScore
0,2k,-0.04199850746268658
1,version,-0.014190909090909093
2,cheater,0.114575
3,review,-0.1996697674418605
4,thing,-0.07940512820512821
5,meter,-0.054617187500000004
6,time,0.016163636363636366
7,game,0.060521551724137895
