,Aspects,SentimentScore
0,mode,0.062218627450980384
1,car,0.0629037914691943
2,story,0.28326792452830274
3,mission,0.0204648401826484
4,game,0.22867604387827437
5,mafia,0.15824701130856222
6,remaster,0.451016393442623
7,edition,0.03446401869158879
