,Aspects,SentimentScore
0,setting,-0.04532272727272728
1,croteam,0.07377540983606556
2,level,0.007577956989247312
3,game,0.11638397070789228
4,enemy,0.06200164835164836
5,time,0.05640567010309281
6,area,0.04119655172413792
7,edf,0.0
