,Aspects,SentimentScore
0,edition,0.2828928315412225
1,game,0.3062710351775456
2,community,0.2334329341317361
3,skyrim,0.11454905956112862
4,classic,0.12183880597014925
5,mod,0.17753176064441864
6,quest,0.07079514705882348
7,mess,0.04468333333333334
