,Aspects,SentimentScore
0,tycoon,0.1743422744128552
1,game,0.28854449691722034
2,issue,0.0065679814385150815
3,animal,0.12460407662082533
4,bug,0.0025576923076923077
5,thing,0.06634776500638562
6,coaster,0.10262913669064748
7,dlc,0.02478741258741259
