,Aspects,SentimentScore
0,kovaak,0.13357936507936508
1,aim,0.2959517719568572
2,shit,0.1446535714285714
3,update,-0.01140606060606061
4,money,0.21269622641509445
5,game,0.2142422149122809
6,trainer,0.38066984615384797
7,fps,0.21934100000000012
