,Aspects,SentimentScore
0,rt,0.1798082125603865
1,strategy,0.18289132791327858
2,mechanic,0.1649417098445594
3,game,0.24250661210704058
4,clan,0.06150737618545825
5,rts,0.25910152439024303
6,style,0.17066567567567562
7,access,0.022051967435549533
